Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
4012881301,"Sep 4, 2020, 3:27:15 PM",Longest ride ever 🔥🚴‍♂️,Ride,RBC Grandfondo completed in one ride,39157,165.53,,false,specialized rockhopper pro 1x 2019,activities/4012881301.gpx,,14.0,39157.0,28403.0,165534.703125,16.100000381469727,5.828071117401123,961.5910034179688,956.1909790039062,43.5,193.8000030517578,31.600000381469727,0.0032621559221297503,,,,,,,,152.9796142578125,4844.7763671875,,,,,,,,,8.0,,,,,0.0,1222.0,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4026640747,"Sep 7, 2020, 6:10:56 PM",Afternoon ride,Ride,,737,5.66,,false,specialized rockhopper pro 1x 2019,activities/4026640747.gpx,,14.0,737.0,724.0,5661.2998046875,11.100000381469727,7.819475173950195,27.82615089416504,43.52614974975586,71.4000015258789,98.5,17.299999237060547,-0.277321457862854,,,,,,,,252.11672973632812,203.5237579345703,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4027396204,"Sep 7, 2020, 9:17:02 PM",Evening Ride,Ride,,2351,16.22,,false,specialized rockhopper pro 1x 2019,activities/4027396204.gpx,,14.0,2351.0,2164.0,16222.900390625,12.899999618530273,7.496718883514404,77.84333038330078,95.34333038330078,44.099998474121094,81.80000305175781,43.0,-0.10787220299243927,,,,,,,,248.84771728515625,600.4346923828125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4032054640,"Sep 8, 2020, 9:33:44 PM",Evening Ride,Ride,,893,6.01,,false,specialized rockhopper pro 1x 2019,activities/4032054640.gpx,,14.0,893.0,893.0,6017.60009765625,10.600000381469727,6.738633632659912,25.36809539794922,32.06809616088867,59.0,82.0,4.800000190734863,-0.11134006828069687,,,,,,,,201.6493682861328,200.78126525878906,,,,,,,,,1.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4046080243,"Sep 11, 2020, 10:34:35 PM",Evening Ride 🌞🌌,Ride,,6518,42.27,,false,specialized rockhopper pro 1x 2019,activities/4046080243.gpx,,14.0,6518.0,5845.0,42272.19921875,12.5,7.232198238372803,119.15540313720703,135.6553955078125,43.29999923706055,82.0999984741211,19.0,-0.039032746106386185,,,,,,,,218.64175415039062,1424.926513671875,,,,,,,,,3.0,,,,,0.0,48.0,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4056489787,"Sep 13, 2020, 9:14:31 PM",Evening Ride 50k 🚴‍♂️,Ride,,9136,50.14,,false,specialized rockhopper pro 1x 2019,activities/4056489787.gpx,,14.0,9136.0,7431.0,50139.1015625,14.300000190734863,6.747288227081299,215.2874298095703,202.48744201660156,43.5,98.5999984741211,11.100000381469727,0.025528978556394577,,,,,,,,207.30897521972656,1717.6719970703125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4070790984,"Sep 16, 2020, 9:28:04 PM",Windy Evening Ride,Ride,,6777,30.68,,false,specialized rockhopper pro 1x 2019,activities/4070790984.gpx,,14.0,6777.0,4900.0,30679.0,16.600000381469727,6.261020183563232,118.91150665283203,122.41150665283203,44.099998474121094,82.19999694824219,29.0,-0.011408455669879913,,,,,,,,188.2231903076172,1028.357421875,,,,,,,,,3.0,,,,,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4075261924,"Sep 17, 2020, 9:25:40 PM",Evening Ride,Ride,,3886,13.64,,false,specialized rockhopper pro 1x 2019,activities/4075261924.gpx,,14.0,3886.0,2245.0,13641.400390625,14.100000381469727,6.076347351074219,39.108760833740234,30.70876121520996,63.599998474121094,88.5999984741211,33.70000076293945,0.06157725676894188,,,,,,,,180.24282836914062,451.1793518066406,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4083392038,"Sep 19, 2020, 4:12:55 PM",Morning ride,Ride,,3238,20.85,,false,specialized rockhopper pro 1x 2019,activities/4083392038.gpx,,14.0,3238.0,3153.0,20853.400390625,11.0,6.613828182220459,71.13333129882812,71.73332977294922,53.70000076293945,82.0,35.900001525878906,-0.0028772286605089903,,,,,,,,207.07192993164062,727.9810180664062,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4090115332,"Sep 20, 2020, 10:47:10 PM",Evening Ride,Ride,,1581,11.11,,false,specialized rockhopper pro 1x 2019,activities/4090115332.gpx,,14.0,1581.0,1496.0,11114.900390625,10.5,7.429746150970459,20.899999618530273,30.5,61.900001525878906,82.0,15.100000381469727,-0.086370550096035,,,,,,,,227.76498413085938,379.9211120605469,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4094497646,"Sep 21, 2020, 10:55:04 PM",Evening Ride,Ride,,3109,21.75,,false,specialized rockhopper pro 1x 2019,activities/4094497646.gpx,,14.0,3109.0,2861.0,21758.0,11.300000190734863,7.6050333976745605,69.08726501464844,78.38726043701172,44.099998474121094,82.0,10.699999809265137,-0.04274290055036545,,,,,,,,241.65916442871094,770.8963623046875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4103737451,"Sep 23, 2020, 9:48:12 PM",Afternoon Ride,Ride,,3781,26.02,,false,specialized rockhopper pro 1x 2019,activities/4103737451.gpx,,14.0,3781.0,3680.0,26019.69921875,11.800000190734863,7.070570468902588,94.7857666015625,110.3857650756836,44.099998474121094,82.0,9.100000381469727,-0.05995457246899605,,,,,,,,217.65225219726562,893.0706787109375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4108250592,"Sep 24, 2020, 10:25:57 PM",Evening Ride,Ride,,3196,21.93,,false,specialized rockhopper pro 1x 2019,activities/4108250592.gpx,,14.0,3196.0,2960.0,21937.0,12.800000190734863,7.411148548126221,67.60261535644531,77.90261840820312,44.099998474121094,82.0999984741211,10.600000381469727,-0.046952638775110245,,,,,,,,230.12342834472656,759.4993896484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4111940232,"Sep 25, 2020, 10:17:51 PM",Evening Ride,Ride,,2812,16.05,,false,specialized rockhopper pro 1x 2019,activities/4111940232.gpx,,14.0,2812.0,2417.0,16051.099609375,14.100000381469727,6.640918731689453,72.45376586914062,77.15376281738281,56.79999923706055,80.30000305175781,11.800000190734863,-0.029281482100486755,,,,,,,,210.32186889648438,566.8079833984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4116669499,"Sep 26, 2020, 10:39:43 PM",Evening Ride,Ride,,2918,21.03,,false,specialized rockhopper pro 1x 2019,activities/4116669499.gpx,,14.0,2918.0,2756.0,21035.69921875,13.199999809265137,7.632692337036133,92.19428253173828,110.7942886352539,44.099998474121094,82.0999984741211,15.0,-0.08842111378908157,,,,,,,,250.4715118408203,769.6838989257812,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601157632.0,2.0,23.049999237060547,23.049999237060547,13.430000305175781,0.550000011920929,1011.9000244140625,4.519999980926514,8.869999885559082,187.0,0.0,1601117824.0,1601160832.0,0.3499999940395355,7700234.0,,0.0,,0.41999998688697815,16093.0,0.0,276.0,,,,
4121822820,"Sep 27, 2020, 10:58:07 PM",Evening Ride,Ride,,1869,13.18,,false,specialized rockhopper pro 1x 2019,activities/4121822820.gpx,,14.0,1869.0,1862.0,13187.900390625,11.100000381469727,7.082653045654297,40.93809509277344,41.338096618652344,56.79999923706055,82.0999984741211,20.200000762939453,-0.0030330833978950977,,,,,,,,222.60452270507812,462.1559143066406,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601244032.0,1.0,24.940000534057617,24.950000762939453,15.5600004196167,0.5600000023841858,1007.0,5.590000152587891,8.8100004196167,209.0,0.0,1601204224.0,1601247104.0,0.3799999952316284,7700234.0,,0.0,,0.27000001072883606,16093.0,0.0,261.20001220703125,,,,
4130282530,"Sep 29, 2020, 9:36:42 PM",Afternoon Ride,Ride,,2817,19.61,,false,specialized rockhopper pro 1x 2019,activities/4130282530.gpx,,14.0,2817.0,2808.0,19609.099609375,12.600000381469727,6.983297824859619,55.283851623535156,59.883853912353516,46.0,82.0999984741211,15.0,-0.02345849573612213,,,,,,,,220.27755737304688,689.67138671875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601413248.0,5.0,17.530000686645508,17.530000686645508,13.329999923706055,0.7599999904632568,1008.0,3.4000000953674316,5.960000038146973,192.0,0.12489999830722809,1601377280.0,1601419648.0,0.4399999976158142,7700234.0,,1.0,5.0,0.7900000214576721,16093.0,1.0,267.6000061035156,,,,
4142641029,"Oct 2, 2020, 7:43:49 PM",Afternoon Ride,Ride,,3794,20.02,,false,specialized rockhopper pro 1x 2019,activities/4142641029.gpx,,14.0,3794.0,3241.0,20020.400390625,12.399999618530273,6.177229404449463,113.55329132080078,127.45329284667969,70.19999694824219,98.5,38.5,-0.0694291815161705,,,,,,,,184.1656951904297,665.5223388671875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601665152.0,2.0,11.890000343322754,11.890000343322754,7.820000171661377,0.7599999904632568,1014.4000244140625,3.9200000762939453,6.199999809265137,326.0,0.0,1601636608.0,1601678464.0,0.5400000214576721,7700234.0,,0.0,,0.8700000047683716,16093.0,2.0,337.5,,,,
4152039751,"Oct 4, 2020, 7:46:00 PM",Ride in the rain cut short,Ride,Bike chain snap on uphill,2145,13.23,,false,specialized rockhopper pro 1x 2019,activities/4152039751.gpx,,14.0,2145.0,1971.0,13229.7998046875,11.899999618530273,6.7122273445129395,43.23976135253906,74.23979949951172,46.0,82.0,10.5,-0.23431949317455292,,,,,,,,225.82460021972656,496.2876892089844,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601837952.0,2.0,14.920000076293945,14.920000076293945,6.760000228881836,0.5799999833106995,1021.0,2.6600000858306885,4.260000228881836,167.0,0.0,1601809664.0,1601851136.0,0.6000000238418579,7700234.0,,0.0,,0.6000000238418579,16093.0,2.0,339.6000061035156,,,,
4160975219,"Oct 6, 2020, 9:19:22 PM",Afternoon Ride,Ride,,1919,7.92,,false,specialized rockhopper pro 1x 2019,activities/4160975219.gpx,,14.0,1919.0,1500.0,7923.89990234375,11.5,5.282599925994873,19.288333892822266,31.488332748413086,60.400001525878906,82.0,11.300000190734863,-0.1539645940065384,,,,,,,,190.0936279296875,317.9316101074219,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602018048.0,2.0,15.270000457763672,15.270000457763672,8.729999542236328,0.6499999761581421,1009.0,6.059999942779541,11.569999694824219,202.0,0.0,1601982592.0,1602023680.0,0.6600000262260437,7700234.0,,0.0,,0.8199999928474426,16093.0,0.0,273.70001220703125,,,,
4160975276,"Oct 6, 2020, 9:54:06 PM",Afternoon Ride,Ride,,4306,18.12,,false,specialized rockhopper pro 1x 2019,activities/4160975276.gpx,,14.0,4306.0,2688.0,18124.099609375,10.800000190734863,6.742596626281738,44.457496643066406,38.457496643066406,63.5,75.5,5.5,0.033105090260505676,,,,,,,,205.0113983154297,614.4437866210938,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602018048.0,3.0,15.75,15.75,10.15999984741211,0.6899999976158142,1008.7999877929688,5.360000133514404,10.75,204.0,0.0,1601982592.0,1602023680.0,0.6600000262260437,7700234.0,,0.0,,0.9200000166893005,16093.0,0.0,272.79998779296875,,,,
4169672974,"Oct 8, 2020, 10:32:29 PM",Evening Ride,Ride,,1233,7.44,,false,specialized rockhopper pro 1x 2019,activities/4169672974.gpx,,14.0,1233.0,1108.0,7443.10009765625,10.899999618530273,6.717599391937256,51.61083221435547,38.81083297729492,71.4000015258789,98.5,8.399999618530273,0.17197135090827942,,,,,,,,217.7351837158203,268.9944152832031,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602194432.0,1.0,8.65999984741211,6.360000133514404,1.2100000381469727,0.6000000238418579,1017.7999877929688,4.010000228881836,7.510000228881836,297.0,0.0,1602155520.0,1602196224.0,0.7200000286102295,7700234.0,,0.0,,0.18000000715255737,16093.0,0.0,286.29998779296875,,,,
4172975547,"Oct 9, 2020, 6:12:35 PM",Afternoon Ride,Ride,,1099,7.53,,false,specialized rockhopper pro 1x 2019,activities/4172975547.gpx,,14.0,1099.0,1063.0,7534.60009765625,12.5,7.088052749633789,45.019683837890625,60.31968307495117,71.4000015258789,98.69999694824219,12.399999618530273,-0.2030632048845291,,,,,,,,224.97219848632812,266.64715576171875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602266368.0,2.0,14.520000457763672,14.520000457763672,6.090000152587891,0.5699999928474426,1017.9000244140625,5.369999885559082,8.260000228881836,232.0,0.0,1602241920.0,1602282496.0,0.75,7700234.0,,0.0,,0.33000001311302185,16093.0,3.0,275.5,,,,
4178117394,"Oct 10, 2020, 8:22:40 PM",Afternoon Ride,Ride,,2799,18.55,,false,specialized rockhopper pro 1x 2019,activities/4178117394.gpx,,14.0,2799.0,2561.0,18557.5,11.399999618530273,7.246192932128906,81.0857162475586,92.68571472167969,44.099998474121094,82.0,25.600000381469727,-0.06250841915607452,,,,,,,,245.09617614746094,699.8757934570312,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602360064.0,2.0,20.639999389648438,20.860000610351562,17.1200008392334,0.800000011920929,1001.7999877929688,7.119999885559082,14.029999732971191,299.0,0.0,1602328448.0,1602368768.0,0.7799999713897705,7700234.0,,0.0,,0.5099999904632568,12732.0,1.0,300.29998779296875,,,,
4178149363,"Oct 10, 2020, 9:42:21 PM",Afternoon Ride,Ride,,1147,7.15,,false,specialized rockhopper pro 1x 2019,activities/4178149363.gpx,,14.0,1147.0,1147.0,7150.60009765625,8.5,6.234176158905029,23.371429443359375,8.971428871154785,63.599998474121094,82.0,22.299999237060547,0.20138169825077057,,,,,,,,184.25289916992188,235.64195251464844,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602363648.0,2.0,19.809999465942383,19.84000015258789,15.479999542236328,0.7599999904632568,1002.5,7.179999828338623,15.170000076293945,279.0,0.06159999966621399,1602328448.0,1602368768.0,0.7799999713897705,7700234.0,,0.05999999865889549,5.0,0.5600000023841858,10495.0,0.0,306.0,,,,
4183137165,"Oct 11, 2020, 8:21:20 PM",Afternoon Ride,Ride,,4183,14.99,,false,specialized rockhopper pro 1x 2019,activities/4183137165.gpx,,14.0,4183.0,3040.0,14991.2998046875,11.5,4.93134880065918,61.892704010009766,66.8927001953125,56.70000076293945,82.0999984741211,16.700000762939453,-0.033352676779031754,,,,,,,,144.3729705810547,489.3666076660156,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602446336.0,1.0,11.289999961853027,11.289999961853027,-1.0700000524520874,0.41999998688697815,1025.5999755859375,2.7100000381469727,3.240000009536743,72.0,0.0,1602414976.0,1602455040.0,0.8199999928474426,7700234.0,,0.0,,0.10999999940395355,16093.0,1.0,276.5,,,,
4195327404,"Oct 14, 2020, 6:36:23 PM",Afternoon Ride,Ride,,2212,14.04,,false,specialized rockhopper pro 1x 2019,activities/4195327404.gpx,,14.0,2212.0,2127.0,14043.599609375,10.800000190734863,6.602538585662842,40.59151840209961,39.39152145385742,63.5,82.0999984741211,26.600000381469727,0.008544817566871643,,,,,,,,203.0662841796875,481.5929870605469,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602698368.0,1.0,14.869999885559082,14.869999885559082,4.360000133514404,0.49000000953674316,1012.2999877929688,4.570000171661377,8.460000038146973,287.0,0.0,1602674432.0,1602713984.0,0.9300000071525574,7700234.0,,0.0,,0.20000000298023224,16093.0,3.0,297.6000061035156,,,,
4204047212,"Oct 16, 2020, 10:24:20 PM",Evening Ride,Ride,,3601,22.89,,false,specialized rockhopper pro 1x 2019,activities/4204047212.gpx,,14.0,3601.0,3360.0,22889.099609375,11.5,6.81223201751709,94.16583251953125,95.46583557128906,44.099998474121094,82.4000015258789,19.600000381469727,-0.005679559428244829,,,,,,,,201.27310180664062,754.049560546875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602885632.0,2.0,8.920000076293945,8.260000228881836,3.809999942779541,0.699999988079071,1019.5,1.659999966621399,3.740000009536743,273.0,0.0,1602847360.0,1602886528.0,0.009999999776482582,7700234.0,,0.0,,0.6499999761581421,16093.0,0.0,314.8999938964844,,,,
4208639273,"Oct 17, 2020, 8:38:45 PM",Last 50km of 2020,Ride,"",7425,50.26,,false,specialized rockhopper pro 1x 2019,activities/4208639273.gpx,,14.0,7425.0,6920.0,50259.8984375,11.600000381469727,7.262991428375244,147.49742126464844,151.89700317382812,43.599998474121094,82.0999984741211,11.899999618530273,-0.008754494599997997,,,,,,,,220.07797241210938,1698.077880859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602964736.0,1.0,12.75,12.75,1.809999942779541,0.4699999988079071,1022.7000122070312,5.150000095367432,8.609999656677246,218.0,0.0,1602933888.0,1602972928.0,0.05000000074505806,7700234.0,,0.0,,0.3100000023841858,16093.0,1.0,332.0,,,,
4221750699,"Oct 20, 2020, 8:20:30 PM",Afternoon Ride,Ride,,1153,7.34,,false,specialized rockhopper pro 1x 2019,activities/4221750699.gpx,,14.0,1153.0,1124.0,7348.2001953125,9.899999618530273,6.537544250488281,49.27511978149414,49.17511749267578,56.79999923706055,82.30000305175781,7.300000190734863,0.0013608775334432721,,,,,,,,206.7650909423828,259.13043212890625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1603224064.0,2.0,9.760000228881836,8.460000038146973,4.550000190734863,0.699999988079071,1027.0,2.609999895095825,3.7799999713897705,349.0,0.0,1603193344.0,1603231744.0,0.1599999964237213,7700234.0,,0.0,,0.8100000023841858,16093.0,1.0,312.29998779296875,,,,
4229572624,"Oct 22, 2020, 5:14:39 PM",Afternoon Ride,Ride,,1181,7.63,,false,specialized rockhopper pro 1x 2019,activities/4229572624.gpx,,14.0,1181.0,1181.0,7637.2998046875,11.100000381469727,6.466807842254639,51.96809387207031,39.96809387207031,71.4000015258789,98.5,5.800000190734863,0.1571235954761505,,,,,,,,155.93707275390625,205.34027099609375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1603385984.0,3.0,10.65999984741211,10.65999984741211,7.690000057220459,0.8199999928474426,1025.5999755859375,1.0299999713897705,1.809999942779541,324.0,0.0,1603366144.0,1603404416.0,0.23000000417232513,7700234.0,,0.0,,0.9599999785423279,16093.0,2.0,300.20001220703125,,,,
4234471762,"Oct 23, 2020, 9:15:05 PM",Afternoon Ride,Ride,,5986,39.48,,false,specialized rockhopper pro 1x 2019,activities/4234471762.gpx,,14.0,5986.0,5676.0,39481.0,12.399999618530273,6.9557785987854,138.33384704589844,151.33384704589844,43.900001525878906,98.5999984741211,16.0,-0.03292723000049591,,,,,,,,217.26438903808594,1375.0098876953125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1603486848.0,2.0,21.8799991607666,22.040000915527344,16.8700008392334,0.7300000190734863,1009.9000244140625,4.46999979019165,9.890000343322754,184.0,0.0,1603452672.0,1603490688.0,0.27000001072883606,7700234.0,,0.0,,0.3799999952316284,16093.0,0.0,293.6000061035156,,,,
4263892630,"Oct 30, 2020, 9:45:44 PM",Last ride of 2020,Ride,,1854,7.96,,false,specialized rockhopper pro 1x 2019,activities/4263892630.gpx,,14.0,1854.0,1317.0,7960.5,13.899999618530273,6.044419288635254,62.532142639160156,63.73214340209961,59.29999923706055,82.30000305175781,13.300000190734863,-0.015074430033564568,,,,,,,,185.4396514892578,272.3097839355469,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4298699425,"Nov 6, 2020, 7:40:55 PM",Afternoon Ride,Ride,,4845,30.94,,false,specialized rockhopper pro 1x 2019,activities/4298699425.gpx,,14.0,4845.0,4556.0,30946.599609375,11.699999809265137,6.7924933433532715,122.83940124511719,131.8394012451172,43.900001525878906,82.0,14.199999809265137,-0.02908235415816307,,,,,,,,204.93980407714844,1041.0819091796875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4304134626,"Nov 7, 2020, 7:16:13 PM",Afternoon Ride,Ride,,4216,25.80,,false,specialized rockhopper pro 1x 2019,activities/4304134626.gpx,,14.0,4216.0,3877.0,25808.400390625,12.100000381469727,6.656796455383301,95.22919464111328,110.62919616699219,44.29999923706055,82.4000015258789,10.899999618530273,-0.059670496731996536,,,,,,,,203.7788543701172,880.906494140625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4319510717,"Nov 10, 2020, 6:34:03 PM",Afternoon Ride,Ride,,10597,48.15,,false,specialized rockhopper pro 1x 2019,activities/4319510717.gpx,,14.0,10597.0,7704.0,48155.5,12.100000381469727,6.25071382522583,220.52125549316406,220.52125549316406,44.400001525878906,101.30000305175781,22.799999237060547,0.0,,,,,,,,185.9506378173828,1597.30859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
4444304402,"Dec 8, 2020, 4:18:11 AM",-11C weather bike ride,Ride,,3063,14.39,,false,specialized rockhopper pro 1x 2019,activities/4444304402.gpx,,14.0,3063.0,2681.0,14398.599609375,9.699999809265137,5.370607852935791,33.763160705566406,18.563159942626953,61.20000076293945,82.4000015258789,8.199999809265137,0.10556581616401672,,,,,,,,147.25802612304688,440.20062255859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7700234.0,,,,,,,,,,,
